227,3733466,2657
228,4178055,3273
229,4501833,3447
230,4250016,3403
231,4249706,10294
232,3984247,3384
233,3868151,3418
234,4267354,3607
235,3477542,3487
236,3865493,3304
237,4443180,3229
238,3409325,3350
239,4188480,3249
240,4426887,3501
241,4211473,3509
242,4355971,3373
243,4128268,3355
244,4382636,3312
245,4210655,3544
246,3006371,3467
247,4181745,13647
248,3735640,3396
249,3447585,3449
250,4167858,3303
251,4224898,3505
252,4204350,3222
253,4233444,3417
254,4493078,3359
255,3927265,3526
256,3627564,3373
257,4097625,3480
258,3377112,3433
259,4166971,3357
260,4441542,3251
261,4185591,2658
262,4246456,2809
263,4233610,2997
264,4184505,3500
265,3601197,3260
266,3590654,3595
267,4143542,3606
268,4256406,3461
269,4294588,3352
270,4145682,3447
271,4006122,3469
272,4140636,3197
273,3733710,3368
274,3548709,3325
275,4162648,3364
276,3765667,3408
277,4401074,3408
278,2985455,3614
279,4264223,3312
280,3560068,3651
281,4142347,3480
282,4568458,3356
283,3895144,3490
284,4135276,3340
285,4169809,3289
286,4209045,3493
287,4184214,3641
288,4238021,3738
289,4147853,3225
290,4260638,3414
291,3883303,3350
292,4422648,3396
293,3385240,3460
294,3460407,3400
295,3979853,3446
296,3063543,3367
297,3485537,2784
298,3067879,3429
299,4129174,3506
300,3471009,3457
301,4419868,3856
302,4145462,3459
303,2930555,7452
304,3392850,3580
305,3836186,3446
306,4476265,3513
307,4356162,3690
308,4209222,3427
309,3885759,3422
310,4163844,3253
311,4248635,3017
312,4245101,3243
313,3732449,3459
314,4183422,3424
315,4374227,3481
316,4410005,11190
317,4281555,3290
318,3610873,3339
319,3179481,3575
320,3951898,3438
321,3813671,3282
322,3540647,3461
323,3423250,3213
324,4185108,3565
325,4148421,3278
326,4179733,3303
327,4135780,3358
328,2922747,2643
329,4198405,3279
330,4378211,3365
331,2946899,3394
332,4180472,3454
333,4201889,3449
334,3591617,3568
335,4425095,3353
336,4169105,11784
337,4322174,2767
338,4447680,3340
339,3747111,3398
340,4457383,3388
341,4096639,3518
342,3449982,3231
343,4148077,3279
344,4186966,3722
345,2997759,3327
346,4173147,3294
347,4173057,3324
348,3856996,15006
349,3854657,3508
350,3653061,3595
351,4138418,3505
352,4526770,3469
353,4171524,3356
354,3730379,3084
355,4180571,3573
356,4192786,3388
357,4110853,2719
358,4171430,3338
359,4481806,3451
360,4096582,3562
361,3263309,3349
362,3721978,3570
363,4114653,3085
364,4615460,2958
365,4386989,3448
366,4202286,3355
367,4383316,3534
368,3392433,3405
369,4468421,3553
370,4162033,3658
371,4412692,3442
372,3901392,3573
373,3462190,3390
374,4464528,3531
375,3823490,3472
376,4543692,3265
377,4243661,3237
378,3441123,3321
379,4187031,3489
380,4169193,3349
381,4485913,3457
382,3588785,3516
383,4366835,3460
384,4429939,3418
385,3668788,3464
386,4257195,3500
387,4186643,3123
388,4180640,2985
389,4162505,2842
390,3409600,3392
391,2877307,3400
392,4266612,3478
393,4375168,3577
394,4132055,3438
395,4418168,3372
396,4200968,2692
397,3677765,3537
398,3106679,3588
399,3669173,3477
400,4202480,3276
401,3417162,3608
402,3928795,2658
403,3113244,3531
404,3573420,3250
405,3475937,2734
406,4475829,3532
407,3354735,3097
408,4459100,3454
409,3916125,3682
410,4232180,3336
411,3608774,3489
412,3723409,3492
413,3841139,3349
414,3627981,3597
415,3769506,3417
416,3690074,3495
417,3938330,3404
418,3894342,3146
419,3463115,3619
420,3695557,3369
421,4157187,3287
422,4118375,2663
423,2910359,3363
424,4437035,3585
425,3568889,3411
426,3919716,3323
427,3481774,3639
428,3527600,3661
429,4186668,3389
430,4234429,3325
431,4162143,3133
432,4256095,3506
433,4167381,3475
434,4397148,3274
435,4394304,3398
436,4179584,3326
437,4224195,3387
438,3598374,3441
439,4401077,3499
440,4147332,3222
441,4229214,3397
442,4404458,3560
443,4182302,3203
444,3431443,3517
445,4140561,3191
446,4429382,3465
447,3941194,3317
448,3889295,3465
449,3423502,3471
450,4195758,3445
451,3689043,2992
452,4206717,3418
453,4369534,6566
454,4230953,3569
455,3889251,3417
456,4173154,3680
457,4215215,3351
458,4408957,2892
459,3522625,3518
460,4428319,3392
461,4147540,3417
462,4415468,3471
463,4320652,3249
464,4206671,3016
465,4404276,3339
466,3433936,3335
467,3461470,3446
468,3943588,11264
469,4264997,3252
470,3449037,3433
471,4147369,3433
472,3814038,3520
473,3878197,2989
474,4182442,3430
475,4118800,3571
476,4217324,2612
477,4364314,3558
478,2722895,3218
479,3832901,3338
480,3936392,3598
481,3124528,3298
482,4201760,3253
483,4220030,3264
484,3764862,3206
485,4253141,3180
486,4358644,3287
487,4338717,3519
488,3557230,3269
489,4210852,3711
490,3420724,3418
491,4235140,3523
492,2921764,3358
493,4141351,3276
494,4172068,3825
495,3813680,3374
496,4238698,3208
497,3577384,2741
498,3666074,3387
499,3608665,3359
500,3963145,3654
501,4013617,3408
502,4027845,3403
503,4863362,3321
504,4245583,3573
505,4080277,3546
506,3907237,3282
507,4366404,3450
508,4403855,3524
509,3815814,3445
510,4400788,3702
511,4014394,3675
512,3475589,3484
513,3632442,3061
514,3480393,3365
515,3657286,2891
516,4330918,2957
517,4187563,3632
518,3745482,3477
519,4410396,3384
520,3458733,3353
521,2950042,3582
522,3437407,2731
523,3535094,3372
524,4164676,3348
525,4092512,3576
526,3683916,3468
527,4272434,3324
528,4212388,3222
529,4386524,3543
530,4162109,3601
531,4376841,3490
532,4170324,3614
533,4132686,4232
534,3080795,3377
535,3702184,3499
536,4199714,3418
537,4384808,3465
538,4426150,3308
539,4270478,3276
540,3451585,3518
541,4155061,3306
542,4156835,3299
543,3842283,3411
544,3547297,3655
545,3950127,4124
546,4073202,3579
547,4374724,3402
548,4243782,3160
549,4403523,3514
550,4440753,3385
551,4127209,3369
552,3608482,3425
553,4199466,3294
554,4289388,3466
555,3354604,3455
556,4225432,3312
557,4190785,3244
558,3904353,3406
559,4146623,3699
560,4190823,3422
561,4891878,3275
562,4228966,3448
563,3375862,3318
564,3971784,3437
565,2889976,3473
566,4189182,3453
567,4391472,3462
568,4194959,3527
569,3022873,3411
570,3931116,3624
571,3383121,3402
572,4400850,3770
573,4185843,3250
574,3378380,3394
575,4169615,3282
576,4237140,3448
577,4327202,3449
578,3890836,3445
579,4242119,3648
580,2991544,3551
581,4155381,3517
582,4414421,3671
583,4405185,3541
584,4187592,3340
585,3694315,3476
586,3468951,3472
587,3609358,3370
588,3622400,2788
589,4450558,3437
590,4441773,3214
591,4190235,3492
592,4206603,3588
593,3974226,3490
594,4171166,3485
595,4451385,3604
596,4227926,3292
597,3554489,3443
598,3928076,3609
599,3510214,3283
600,4407316,3391
601,3757035,3452
602,3461165,3352
603,4176439,3349
604,3720065,3530
605,3902610,3406
606,4225582,3597
607,4245903,3491
608,4407995,3471
609,4180563,2794
610,3927362,3458
611,3635731,2885
612,3855428,3617
613,3881742,3430
614,4048989,3326
615,2927780,3526
616,4251914,3403
617,3908857,3682
618,4175708,2790
619,2963615,3482
620,3016364,3593
621,2973659,3559
622,4174401,3096
623,3436120,3327
624,4396946,3362
625,4106092,3640
626,3635541,3346
627,4247534,6128
628,4332890,3384
629,4259392,2757
630,4349020,3520
631,4155834,3552
632,4191148,3381
633,3654850,3328
634,4160838,3548
635,3857782,3593
636,4436802,3443
637,4373532,3554
638,4141058,3608
639,3057406,3671
640,3951247,3473
641,4195211,3128
642,4381498,3460
643,4514634,3337
644,4415335,3439
645,4101438,3180
646,4169360,3413
647,3369382,3248
648,3985663,3411
649,4419922,3587
650,4188842,3450
651,3598053,3603
652,4144550,2635
653,4204138,3589
654,4168394,3484
655,4199951,3604
656,4467178,3525
657,4109658,3217
658,4243637,3453
659,4460176,3597
660,3619288,3379
661,4238039,3347
662,4375453,3468
663,4147045,11183
664,4251632,3449
665,3558696,3466
666,4140792,3348
667,3606934,2885
668,3021165,3222
669,4177366,3260
670,4380251,3515
671,4193956,3347
672,3880468,3359
673,3460788,3369
674,4503657,3457
675,4141923,2809
676,4209565,3364
677,4340612,3677
678,4557965,3146
679,4196712,2691
680,3619388,3264
681,3978136,3421
682,3439875,3385
683,4184909,3426
684,3527100,3511
685,4121769,3153
686,4542866,2735
687,2913149,3413
688,3911497,3598
689,3938885,3213
690,3678594,3300
691,4173466,3453
692,4215961,3482
693,3908006,3609
694,4206035,3440
695,2956016,3449
696,3893211,3751
697,4212355,3484
698,3388305,2672
699,3619700,3370
700,4155157,3356
701,2451984,3460
702,4191944,3457
703,3749383,3478
704,3605673,3463
705,3645284,3284
706,3989818,3426
707,4104908,3359
708,4314601,3308
709,4252486,3589
710,4212071,4116
711,4228560,2631
712,4341405,2833
713,3651745,2870
714,4138294,3560
715,2596341,3591
716,4264545,3310
717,4451241,3343
718,3922429,2927
719,3919367,3378
720,3867830,3516
721,4178120,3344
722,4303388,3498
723,3055314,3640
724,4450453,3546
725,3120615,3337
726,4198463,3473
727,4258675,3280
728,4415039,3453
729,4173730,3275
730,3526321,3592
731,4658318,3443
732,3894887,3547
733,3682402,3559
734,3425484,3399
735,4371716,3547
736,3877278,3339
737,3903893,3319
738,4365034,3466
739,4208033,3130
740,4156047,3355
741,3886507,3382
742,4489361,11368
743,4111470,3398
744,3684868,4128
745,4189476,3483
746,4215774,3391
747,3832708,3560
748,4090101,3686
749,4162103,3540
750,3619208,3318
751,3706055,3588
752,4451223,3417
753,4434154,3273
754,3107459,2786
755,3919068,3448
756,3455155,3500
757,4076945,3366
758,4164099,3384
759,3916932,3448
760,4209450,3629
761,3924003,2831
762,3984324,3240
763,4169832,3561
764,3672631,3436
765,4167961,3213
766,3845906,3319
767,3916826,3305
768,4223875,3132
769,4212747,3435
770,3482519,3262
771,3884457,3338
772,4167675,3488
773,4065974,2674
774,4222140,2755
775,3627174,3274
776,3974134,3618
777,3880290,3017
778,3789276,3408
779,3910172,3510
780,3915126,3597
781,4203075,3486
782,4121699,3265
783,3620277,3222
784,4141292,2868
785,4131665,3397
786,3920240,3339
787,4185073,3214
788,2988748,3397
789,3978908,2737
790,4176838,2643
791,4158389,3491
792,3664099,3268
793,3753813,3587
794,4195454,3409
795,3446350,2893
796,3444213,3434
797,3961050,3179
798,3965356,3056
799,3646972,3355
800,3974922,3459
801,3715604,3405
802,3973060,3430
803,3460394,10155
804,3424712,3378
805,3909011,3222
806,4169034,3499
807,3662214,3294
808,3416978,3620
809,4215769,3138
810,3871957,3446
811,4008513,3506
812,3348283,2828
813,4158631,2879
814,4272909,3560
815,3452517,3515
816,3099938,3390
817,3829945,3180
818,4156120,3292
819,4092875,3564
820,3937848,3583
821,3935006,3295
822,3598840,3394
823,4162287,3283
824,3109456,2998
825,3856095,3464
826,3419595,3500
827,3932394,3563
828,4166509,3568
829,4023218,3495
830,4122497,3413
831,4158564,3380
832,3977505,3490
833,3594040,2687
834,4207567,3549
835,4106364,3575
836,4198251,3656
837,2755272,3357
838,4164021,3558
839,3975644,3457
840,4112742,3305
841,4088980,3335
842,4188045,3428
843,3928155,3241
844,4221032,3873
845,2963906,2782
846,4001094,3292
847,4147506,4303
848,4126285,3336
849,3739600,3516
850,3533659,2902
851,3938562,3379
852,3989624,3520
853,3496423,3402
854,3127294,3425
855,4108691,3326
856,4237447,3362
857,4109555,3446
858,3965498,6626
859,3403112,3394
860,4145974,2823
861,4131190,3413
862,4148209,3362
863,4142267,3292
864,3407286,3287
865,3895917,3348
866,4093750,3483
867,4077106,2923
868,3941796,2799
869,3947928,3525
870,4420710,3487
871,4111786,3515
872,4104844,3338
873,3669289,3451
874,3434133,3372
875,3797927,3425
876,4203033,3168
877,4105694,3347
878,4157962,3361
879,4219112,3461
880,4141017,3416
881,3479577,10148
882,3734815,3257
883,3840848,3618
884,3343087,3532
885,3946522,2637
886,4440217,3549
887,3944516,3434
888,4207871,3248
889,4187947,3355
890,3926894,3428
891,4094754,3284
892,3845453,3381
893,4087505,3490
894,4197515,3654
895,3561053,3470
896,3428065,3306
897,4147354,3430
898,4101069,3474
899,3896931,3477
900,4570061,3577
901,3988258,2730
902,3964119,3539
903,4160845,2948
904,3639335,3527
905,3979285,3387
906,4268887,12934
907,4149842,3832
908,4158979,3665
909,3915981,3407
910,4133356,3534
911,4139239,3228
912,4432941,3490
913,3887443,3332
914,4177947,2883
915,3005999,3449
916,4183687,2918
917,4116572,3068
918,4174198,3446
919,4177590,3193
920,4151390,3037
921,4216175,3351
922,4551804,3118
923,4391362,3439
924,4204693,4340
925,4147691,3262
926,3414055,3526
927,3918075,3555
928,3374960,3585
929,4182014,3538
930,3875150,3346
931,3442175,3457
932,4173892,3346
933,3904900,3398
934,4244643,3631
935,4149156,3349
936,3415672,3447
937,3971865,3501
938,4218325,3339
939,3378254,3571
940,3035374,3410
941,3417895,3332
942,3430807,3401
943,4380231,2939
944,3933679,2700
945,3995994,3380
946,4174896,3146
947,3428286,3331
948,4158264,3240
949,3871666,3861
950,2785260,3182
951,3995012,3183
952,4187057,3489
953,3969930,3476
954,4430329,3398
955,4181177,3344
956,3678830,3610
957,4129313,3424
958,4146663,3380
959,3951886,10660
960,3890928,3383
961,4177458,3352
962,3951152,3214
963,4153105,3339
964,4252769,3591
965,2892334,2808
966,4242785,2950
967,4365125,3348
968,4181550,3561
969,4261043,3567
970,3830774,3471
971,4170093,2708
972,4213070,3542
973,3014377,3482
974,3928130,3440
975,3415683,3396
976,4197859,2812
977,3352336,3327
978,3828568,3459
979,3949579,3404
980,3918299,3627
981,4309514,3300
982,4141826,3477
983,4217941,3273
984,4223600,3376
985,3933697,3229
986,3905380,3335
987,4373996,3407
988,3905729,3528
989,4144538,3515
990,3453582,3515
991,3976887,3368
992,4194107,3298
993,3848821,3358
994,3652171,3435
995,4189596,3325
996,3464378,3261
997,3602476,3416
998,4134950,6397
999,3420629,3478
1000,4122302,3521
1001,3609309,3441
1002,3972652,3508
1003,4338278,2649
1004,4203886,2886
1005,4034736,3466
1006,3920819,3532
1007,3409846,5915
1008,3453907,3528
1009,3926402,3812
1010,3936559,3384
1011,3493237,3360
1012,4465568,3401
1013,4142480,3169
1014,3966904,3340
1015,3832826,3431
1016,4416903,3477
1017,3950837,3524
1018,3489329,2800
1019,4206007,3060
1020,4137878,3406
1021,4170031,3421
1022,4206191,3196
1023,4159887,3601
1024,4191204,2739
1025,4111637,3550
1026,3442879,3358
1027,4122722,3819
1028,3964802,3344
1029,4225194,3541
1030,3932016,4171
1031,4225091,3293
1032,4182494,3569
1033,3039158,3532
1034,2891612,3541
1035,4241926,3285
1036,3412470,3311
1037,3903952,3501
1038,4011078,3586
1039,3981078,3651
1040,3909378,2727
1041,3954014,3153
1042,4191709,3401
1043,4332677,3437
1044,3963097,3623
1045,2993825,3585
1046,3923499,3347
1047,3098174,3286
1048,4202482,3502
1049,3949221,3735
1050,4263783,4173
1051,2895384,3702
1052,3951738,6385
1053,4155687,3444
1054,3415781,3577
1055,3990115,3434
1056,4183678,3267
1057,3816769,3453
1058,3384402,3400
1059,3943609,3349
1060,2820612,3063
1061,4176669,3002
1062,3409082,3450
1063,2775144,3445
1064,3919312,3042
1065,4132879,2789
1066,3838539,3322
1067,4144802,3599
1068,3897171,3594
1069,4185833,3488
1070,2931272,3387
1071,4188148,3475
1072,4177241,3020
1073,2910680,3366
1074,3434110,3227
1075,4106371,7030
1076,4197888,2709
1077,3434134,3325
1078,4172851,3518
1079,3702803,2991
1080,4156458,3526
1081,3936583,3649
1082,3988169,3310
1083,3666625,2713
1084,3475241,2817
1085,3368398,3204
1086,4274284,3178
1087,2945491,3692
1088,4182921,3537
1089,4170169,3520
1090,3456984,3469
1091,3923486,3369
1092,4182390,3548
1093,4202389,3415
1094,3743540,3403
1095,3403527,2806
1096,3450891,3403
1097,4149302,5635
1098,3642080,3428
1099,3406795,3298
1100,3950058,3232
1101,3831478,3507
1102,3189597,3496
1103,4185351,3338
1104,4155705,3455
1105,4334259,3378
1106,3857724,3405
1107,4144913,3472
1108,4107863,3322
1109,3141194,3362
1110,3925771,3678
1111,3911459,2758
1112,3955459,3464
1113,4186137,3174
1114,4232891,3480
1115,4151957,3428
1116,3918429,4260
1117,4099223,3433
1118,3587392,3473
1119,4492636,2934
1120,4181794,3366
1121,3931540,3349
1122,4108830,3609
1123,4358314,3213
1124,3765356,3335
1125,4309114,3403
1126,3508137,3357
1127,4293900,3499
1128,3716277,3447
1129,2607074,2809
1130,4540673,3757
1131,3836109,3171
1132,4239065,3498
1133,4447231,3368
1134,4665459,3398
1135,4151046,3424
1136,4371966,3406
1137,3496316,3179
1138,4374325,3342
1139,3471902,3550
1140,4444737,2753
1141,4046934,2775
1142,3855703,3650
1143,4303991,3451
1144,4167299,2732
1145,4168302,3327
1146,3912647,3157
1147,3598772,3697
1148,4380376,3370
1149,4217480,3258
1150,4183908,3544
1151,3842195,10901
1152,4542644,3626
1153,3873982,3377
1154,4395753,4710
1155,4283251,3473
1156,4438506,3483
1157,4362997,3460
1158,3843754,3412
1159,4130287,2773
1160,4122784,3317
1161,4411859,3636
1162,4437591,3507
1163,4007459,3254
1164,4177768,10576
1165,3725974,3554
1166,3775404,3349
1167,3668495,3339
1168,4176728,3415
1169,2391775,3459
1170,4207375,3485
1171,3412866,3256
1172,4166547,3346
1173,4386709,3710
1174,4348237,3493
1175,4398422,3402
1176,3607980,3447
1177,4363830,3478
1178,4146864,3675
1179,2418596,3450
1180,4143323,3364
1181,3175218,3474
1182,3555378,2985
1183,4118895,2679
1184,3518393,3500
1185,3562950,2726
1186,4106298,3398
1187,4199172,3481
1188,4284570,11209
1189,3395627,3390
1190,4120042,2773
1191,3615085,3533
1192,3502571,3581
1193,3681490,3399
1194,4153583,2688
1195,3710626,3609
1196,4374143,3040
1197,3640126,3101
1198,4484786,3390
1199,3669931,3416
1200,3921317,3244
1201,3663545,4327
1202,4245879,3495
1203,3148091,3430
1204,4166770,3378
1205,4444041,3377
1206,3438520,3310
1207,4113142,3446
1208,3964335,3778
1209,4184351,3769
1210,3647837,3315
1211,4422477,3704
1212,3928115,3525
1213,2887662,3469
1214,4181555,3386
1215,3263132,3321
1216,3424809,3439
1217,3437714,3516
1218,3747846,2990
1219,3979685,3675
1220,4017592,3309
1221,4418109,3614
