Oct 30 21:06:40 fermi kernel: [ 2246.378957] irq!intr:0x100000
Oct 30 21:06:40 fermi kernel: [ 2246.378981] irq_time = 0000000000028593
Oct 30 21:06:40 fermi kernel: [ 2246.826874] irq!intr:0x100000
Oct 30 21:06:41 fermi kernel: [ 2247.378062] irq!intr:0x100000
Oct 30 21:06:41 fermi kernel: [ 2247.378087] irq_time = 0000000000029497
Oct 30 21:06:41 fermi kernel: [ 2247.825980] irq!intr:0x100000
Oct 30 21:06:42 fermi kernel: [ 2248.377166] irq!intr:0x100000
Oct 30 21:06:42 fermi kernel: [ 2248.377191] irq_time = 0000000000028558
Oct 30 21:06:42 fermi kernel: [ 2248.825086] irq!intr:0x100000
Oct 30 21:06:43 fermi kernel: [ 2249.376271] irq!intr:0x100000
Oct 30 21:06:43 fermi kernel: [ 2249.376295] irq_time = 0000000000028596
Oct 30 21:06:43 fermi kernel: [ 2249.824192] irq!intr:0x100000
Oct 30 21:06:44 fermi kernel: [ 2250.375376] irq!intr:0x100000
Oct 30 21:06:44 fermi kernel: [ 2250.375401] irq_time = 0000000000029562
Oct 30 21:06:44 fermi kernel: [ 2250.823299] irq!intr:0x100000
Oct 30 21:06:45 fermi kernel: [ 2251.374480] irq!intr:0x100000
Oct 30 21:06:45 fermi kernel: [ 2251.374504] irq_time = 0000000000028630
Oct 30 21:06:45 fermi kernel: [ 2251.822405] irq!intr:0x100000
Oct 30 21:06:46 fermi kernel: [ 2252.373584] irq!intr:0x100000
Oct 30 21:06:46 fermi kernel: [ 2252.373609] irq_time = 0000000000028699
Oct 30 21:06:46 fermi kernel: [ 2252.821511] irq!intr:0x100000
Oct 30 21:06:47 fermi kernel: [ 2253.372689] irq!intr:0x100000
Oct 30 21:06:47 fermi kernel: [ 2253.372714] irq_time = 0000000000029524
Oct 30 21:06:47 fermi kernel: [ 2253.820617] irq!intr:0x100000
Oct 30 21:06:48 fermi kernel: [ 2254.371794] irq!intr:0x100000
Oct 30 21:06:48 fermi kernel: [ 2254.371818] irq_time = 0000000000028626
Oct 30 21:06:48 fermi kernel: [ 2254.819723] irq!intr:0x100000
Oct 30 21:06:49 fermi kernel: [ 2255.370898] irq!intr:0x100000
Oct 30 21:06:49 fermi kernel: [ 2255.370922] irq_time = 0000000000028631
Oct 30 21:06:49 fermi kernel: [ 2255.818828] irq!intr:0x100000
Oct 30 21:06:50 fermi kernel: [ 2256.370003] irq!intr:0x100000
Oct 30 21:06:50 fermi kernel: [ 2256.370028] irq_time = 0000000000029497
Oct 30 21:06:50 fermi kernel: [ 2256.817935] irq!intr:0x100000
Oct 30 21:06:51 fermi kernel: [ 2257.369107] irq!intr:0x100000
Oct 30 21:06:51 fermi kernel: [ 2257.369131] irq_time = 0000000000028616
Oct 30 21:06:51 fermi kernel: [ 2257.817041] irq!intr:0x100000
Oct 30 21:06:52 fermi kernel: [ 2258.368212] irq!intr:0x100000
Oct 30 21:06:52 fermi kernel: [ 2258.368236] irq_time = 0000000000028568
Oct 30 21:06:52 fermi kernel: [ 2258.816147] irq!intr:0x100000
Oct 30 21:06:53 fermi kernel: [ 2259.367316] irq!intr:0x100000
Oct 30 21:06:53 fermi kernel: [ 2259.367341] irq_time = 0000000000029478
Oct 30 21:06:53 fermi kernel: [ 2259.815252] irq!intr:0x100000
Oct 30 21:06:54 fermi kernel: [ 2260.366400] irq!intr:0x100000
Oct 30 21:06:54 fermi kernel: [ 2260.366428] irq_time = 0000000000032535
Oct 30 21:06:54 fermi kernel: [ 2260.814358] irq!intr:0x100000
Oct 30 21:06:55 fermi kernel: [ 2261.365506] irq!intr:0x100000
Oct 30 21:06:55 fermi kernel: [ 2261.365530] irq_time = 0000000000028668
Oct 30 21:06:55 fermi kernel: [ 2261.813465] irq!intr:0x100000
Oct 30 21:06:56 fermi kernel: [ 2262.364610] irq!intr:0x100000
Oct 30 21:06:56 fermi kernel: [ 2262.364635] irq_time = 0000000000029512
Oct 30 21:06:56 fermi kernel: [ 2262.812571] irq!intr:0x100000
Oct 30 21:06:57 fermi kernel: [ 2263.363715] irq!intr:0x100000
Oct 30 21:06:57 fermi kernel: [ 2263.363739] irq_time = 0000000000028597
Oct 30 21:06:57 fermi kernel: [ 2263.811677] irq!intr:0x100000
Oct 30 21:06:58 fermi kernel: [ 2264.362819] irq!intr:0x100000
Oct 30 21:06:58 fermi kernel: [ 2264.362843] irq_time = 0000000000028543
Oct 30 21:06:58 fermi kernel: [ 2264.810783] irq!intr:0x100000
Oct 30 21:06:59 fermi kernel: [ 2265.361924] irq!intr:0x100000
Oct 30 21:06:59 fermi kernel: [ 2265.361949] irq_time = 0000000000029454
Oct 30 21:06:59 fermi kernel: [ 2265.809890] irq!intr:0x100000
Oct 30 21:07:00 fermi kernel: [ 2266.361028] irq!intr:0x100000
Oct 30 21:07:00 fermi kernel: [ 2266.361052] irq_time = 0000000000028675
Oct 30 21:07:00 fermi kernel: [ 2266.808996] irq!intr:0x100000
Oct 30 21:07:01 fermi kernel: [ 2267.360132] irq!intr:0x100000
Oct 30 21:07:01 fermi kernel: [ 2267.360156] irq_time = 0000000000028680
Oct 30 21:07:01 fermi kernel: [ 2267.808103] irq!intr:0x100000
Oct 30 21:07:02 fermi kernel: [ 2268.359237] irq!intr:0x100000
Oct 30 21:07:02 fermi kernel: [ 2268.359262] irq_time = 0000000000029437
Oct 30 21:07:02 fermi kernel: [ 2268.807209] irq!intr:0x100000
Oct 30 21:07:03 fermi kernel: [ 2269.358342] irq!intr:0x100000
Oct 30 21:07:03 fermi kernel: [ 2269.358366] irq_time = 0000000000028575
Oct 30 21:07:03 fermi kernel: [ 2269.806315] irq!intr:0x100000
Oct 30 21:07:04 fermi kernel: [ 2270.357446] irq!intr:0x100000
Oct 30 21:07:04 fermi kernel: [ 2270.357470] irq_time = 0000000000028566
Oct 30 21:07:04 fermi kernel: [ 2270.805421] irq!intr:0x100000
Oct 30 21:07:05 fermi kernel: [ 2271.356550] irq!intr:0x100000
Oct 30 21:07:05 fermi kernel: [ 2271.356575] irq_time = 0000000000029557
Oct 30 21:07:05 fermi kernel: [ 2271.804528] irq!intr:0x100000
Oct 30 21:07:06 fermi kernel: [ 2272.355655] irq!intr:0x100000
Oct 30 21:07:06 fermi kernel: [ 2272.355679] irq_time = 0000000000028576
Oct 30 21:07:06 fermi kernel: [ 2272.803634] irq!intr:0x100000
Oct 30 21:07:07 fermi kernel: [ 2273.354759] irq!intr:0x100000
Oct 30 21:07:07 fermi kernel: [ 2273.354783] irq_time = 0000000000028625
Oct 30 21:07:07 fermi kernel: [ 2273.802740] irq!intr:0x100000
Oct 30 21:07:08 fermi kernel: [ 2274.353864] irq!intr:0x100000
Oct 30 21:07:08 fermi kernel: [ 2274.353889] irq_time = 0000000000029531
Oct 30 21:07:08 fermi kernel: [ 2274.801847] irq!intr:0x100000
Oct 30 21:07:09 fermi kernel: [ 2275.352968] irq!intr:0x100000
Oct 30 21:07:09 fermi kernel: [ 2275.352992] irq_time = 0000000000028647
Oct 30 21:07:09 fermi kernel: [ 2275.800953] irq!intr:0x100000
Oct 30 21:07:10 fermi kernel: [ 2276.352073] irq!intr:0x100000
Oct 30 21:07:10 fermi kernel: [ 2276.352097] irq_time = 0000000000028635
Oct 30 21:07:10 fermi kernel: [ 2276.800059] irq!intr:0x100000
Oct 30 21:07:11 fermi kernel: [ 2277.351177] irq!intr:0x100000
Oct 30 21:07:11 fermi kernel: [ 2277.351203] irq_time = 0000000000029569
Oct 30 21:07:11 fermi kernel: [ 2277.799165] irq!intr:0x100000
Oct 30 21:07:12 fermi kernel: [ 2278.350278] irq!intr:0x100000
Oct 30 21:07:12 fermi kernel: [ 2278.350302] irq_time = 0000000000028715
Oct 30 21:07:12 fermi kernel: [ 2278.798270] irq!intr:0x100000
Oct 30 21:07:13 fermi kernel: [ 2279.349383] irq!intr:0x100000
Oct 30 21:07:13 fermi kernel: [ 2279.349408] irq_time = 0000000000028747
Oct 30 21:07:13 fermi kernel: [ 2279.797377] irq!intr:0x100000
Oct 30 21:07:14 fermi kernel: [ 2280.348488] irq!intr:0x100000
Oct 30 21:07:14 fermi kernel: [ 2280.348513] irq_time = 0000000000029653
Oct 30 21:07:14 fermi kernel: [ 2280.796483] irq!intr:0x100000
Oct 30 21:07:15 fermi kernel: [ 2281.347593] irq!intr:0x100000
Oct 30 21:07:15 fermi kernel: [ 2281.347617] irq_time = 0000000000028620
Oct 30 21:07:15 fermi kernel: [ 2281.795589] irq!intr:0x100000
Oct 30 21:07:16 fermi kernel: [ 2282.346698] irq!intr:0x100000
Oct 30 21:07:16 fermi kernel: [ 2282.346722] irq_time = 0000000000028571
Oct 30 21:07:16 fermi kernel: [ 2282.794696] irq!intr:0x100000
Oct 30 21:07:17 fermi kernel: [ 2283.345802] irq!intr:0x100000
Oct 30 21:07:17 fermi kernel: [ 2283.345827] irq_time = 0000000000029480
Oct 30 21:07:17 fermi kernel: [ 2283.793802] irq!intr:0x100000
Oct 30 21:07:18 fermi kernel: [ 2284.344907] irq!intr:0x100000
Oct 30 21:07:18 fermi kernel: [ 2284.344931] irq_time = 0000000000028603
Oct 30 21:07:18 fermi kernel: [ 2284.792908] irq!intr:0x100000
Oct 30 21:07:19 fermi kernel: [ 2285.344011] irq!intr:0x100000
Oct 30 21:07:19 fermi kernel: [ 2285.344035] irq_time = 0000000000028625
Oct 30 21:07:19 fermi kernel: [ 2285.792015] irq!intr:0x100000
Oct 30 21:07:20 fermi kernel: [ 2286.343116] irq!intr:0x100000
Oct 30 21:07:20 fermi kernel: [ 2286.343141] irq_time = 0000000000029526
Oct 30 21:07:20 fermi kernel: [ 2286.791121] irq!intr:0x100000
Oct 30 21:07:21 fermi kernel: [ 2287.342220] irq!intr:0x100000
Oct 30 21:07:21 fermi kernel: [ 2287.342245] irq_time = 0000000000028668
Oct 30 21:07:21 fermi kernel: [ 2287.790227] irq!intr:0x100000
Oct 30 21:07:22 fermi kernel: [ 2288.341325] irq!intr:0x100000
Oct 30 21:07:22 fermi kernel: [ 2288.341349] irq_time = 0000000000028665
Oct 30 21:07:22 fermi kernel: [ 2288.789330] irq!intr:0x100000
Oct 30 21:07:23 fermi kernel: [ 2289.340429] irq!intr:0x100000
Oct 30 21:07:23 fermi kernel: [ 2289.340454] irq_time = 0000000000029474
Oct 30 21:07:23 fermi kernel: [ 2289.788436] irq!intr:0x100000
Oct 30 21:07:24 fermi kernel: [ 2290.339530] irq!intr:0x100000
Oct 30 21:07:24 fermi kernel: [ 2290.339554] irq_time = 0000000000028633
Oct 30 21:07:24 fermi kernel: [ 2290.787542] irq!intr:0x100000
Oct 30 21:07:25 fermi kernel: [ 2291.338635] irq!intr:0x100000
Oct 30 21:07:25 fermi kernel: [ 2291.338659] irq_time = 0000000000028625
Oct 30 21:07:25 fermi kernel: [ 2291.786648] irq!intr:0x100000
Oct 30 21:07:26 fermi kernel: [ 2292.337740] irq!intr:0x100000
Oct 30 21:07:26 fermi kernel: [ 2292.337765] irq_time = 0000000000029514
Oct 30 21:07:26 fermi kernel: [ 2292.785754] irq!intr:0x100000
Oct 30 21:07:27 fermi kernel: [ 2293.336844] irq!intr:0x100000
Oct 30 21:07:27 fermi kernel: [ 2293.336868] irq_time = 0000000000028611
Oct 30 21:07:27 fermi kernel: [ 2293.784861] irq!intr:0x100000
Oct 30 21:07:28 fermi kernel: [ 2294.335950] irq!intr:0x100000
Oct 30 21:07:28 fermi kernel: [ 2294.335974] irq_time = 0000000000028720
Oct 30 21:07:28 fermi kernel: [ 2294.783967] irq!intr:0x100000
Oct 30 21:07:29 fermi kernel: [ 2295.335054] irq!intr:0x100000
Oct 30 21:07:29 fermi kernel: [ 2295.335079] irq_time = 0000000000029622
Oct 30 21:07:29 fermi kernel: [ 2295.783073] irq!intr:0x100000
Oct 30 21:07:30 fermi kernel: [ 2296.334158] irq!intr:0x100000
Oct 30 21:07:30 fermi kernel: [ 2296.334183] irq_time = 0000000000028682
Oct 30 21:07:30 fermi kernel: [ 2296.782180] irq!intr:0x100000
Oct 30 21:07:31 fermi kernel: [ 2297.333263] irq!intr:0x100000
Oct 30 21:07:31 fermi kernel: [ 2297.333288] irq_time = 0000000000029487
Oct 30 21:07:31 fermi kernel: [ 2297.781287] irq!intr:0x100000
Oct 30 21:07:32 fermi kernel: [ 2298.332368] irq!intr:0x100000
Oct 30 21:07:32 fermi kernel: [ 2298.332392] irq_time = 0000000000028719
Oct 30 21:07:32 fermi kernel: [ 2298.780393] irq!intr:0x100000
Oct 30 21:07:33 fermi kernel: [ 2299.331472] irq!intr:0x100000
Oct 30 21:07:33 fermi kernel: [ 2299.331496] irq_time = 0000000000028703
Oct 30 21:07:33 fermi kernel: [ 2299.779499] irq!intr:0x100000
Oct 30 21:07:34 fermi kernel: [ 2300.330577] irq!intr:0x100000
Oct 30 21:07:34 fermi kernel: [ 2300.330602] irq_time = 0000000000029522
Oct 30 21:07:34 fermi kernel: [ 2300.778605] irq!intr:0x100000
Oct 30 21:07:35 fermi kernel: [ 2301.329681] irq!intr:0x100000
Oct 30 21:07:35 fermi kernel: [ 2301.329705] irq_time = 0000000000028628
Oct 30 21:07:35 fermi kernel: [ 2301.777711] irq!intr:0x100000
Oct 30 21:07:36 fermi kernel: [ 2302.328786] irq!intr:0x100000
Oct 30 21:07:36 fermi kernel: [ 2302.328810] irq_time = 0000000000028660
Oct 30 21:07:36 fermi kernel: [ 2302.776818] irq!intr:0x100000
Oct 30 21:07:37 fermi kernel: [ 2303.327890] irq!intr:0x100000
Oct 30 21:07:37 fermi kernel: [ 2303.327916] irq_time = 0000000000029631
Oct 30 21:07:37 fermi kernel: [ 2303.775922] irq!intr:0x100000
Oct 30 21:07:38 fermi kernel: [ 2304.326995] irq!intr:0x100000
Oct 30 21:07:38 fermi kernel: [ 2304.327019] irq_time = 0000000000028578
Oct 30 21:07:38 fermi kernel: [ 2304.775028] irq!intr:0x100000
Oct 30 21:07:39 fermi kernel: [ 2305.326100] irq!intr:0x100000
Oct 30 21:07:39 fermi kernel: [ 2305.326124] irq_time = 0000000000028622
Oct 30 21:07:39 fermi kernel: [ 2305.774135] irq!intr:0x100000
Oct 30 21:07:40 fermi kernel: [ 2306.325204] irq!intr:0x100000
Oct 30 21:07:40 fermi kernel: [ 2306.325229] irq_time = 0000000000029562
Oct 30 21:07:40 fermi kernel: [ 2306.773241] irq!intr:0x100000
Oct 30 21:07:41 fermi kernel: [ 2307.324309] irq!intr:0x100000
Oct 30 21:07:41 fermi kernel: [ 2307.324333] irq_time = 0000000000028655
Oct 30 21:07:41 fermi kernel: [ 2307.772348] irq!intr:0x100000
Oct 30 21:07:42 fermi kernel: [ 2308.323414] irq!intr:0x100000
Oct 30 21:07:42 fermi kernel: [ 2308.323438] irq_time = 0000000000028717
Oct 30 21:07:42 fermi kernel: [ 2308.771454] irq!intr:0x100000
Oct 30 21:07:43 fermi kernel: [ 2309.322519] irq!intr:0x100000
Oct 30 21:07:43 fermi kernel: [ 2309.322544] irq_time = 0000000000029604
Oct 30 21:07:43 fermi kernel: [ 2309.770560] irq!intr:0x100000
Oct 30 21:07:44 fermi kernel: [ 2310.321623] irq!intr:0x100000
Oct 30 21:07:44 fermi kernel: [ 2310.321647] irq_time = 0000000000028650
Oct 30 21:07:44 fermi kernel: [ 2310.769667] irq!intr:0x100000
Oct 30 21:07:45 fermi kernel: [ 2311.320728] irq!intr:0x100000
Oct 30 21:07:45 fermi kernel: [ 2311.320752] irq_time = 0000000000028588
Oct 30 21:07:45 fermi kernel: [ 2311.768773] irq!intr:0x100000
Oct 30 21:07:46 fermi kernel: [ 2312.319833] irq!intr:0x100000
Oct 30 21:07:46 fermi kernel: [ 2312.319858] irq_time = 0000000000029552
Oct 30 21:07:46 fermi kernel: [ 2312.767879] irq!intr:0x100000
Oct 30 21:07:47 fermi kernel: [ 2313.318937] irq!intr:0x100000
Oct 30 21:07:47 fermi kernel: [ 2313.318961] irq_time = 0000000000028692
Oct 30 21:07:47 fermi kernel: [ 2313.766985] irq!intr:0x100000
Oct 30 21:07:48 fermi kernel: [ 2314.318041] irq!intr:0x100000
Oct 30 21:07:48 fermi kernel: [ 2314.318066] irq_time = 0000000000028877
Oct 30 21:07:48 fermi kernel: [ 2314.766092] irq!intr:0x100000
Oct 30 21:07:49 fermi kernel: [ 2315.317146] irq!intr:0x100000
Oct 30 21:07:49 fermi kernel: [ 2315.317171] irq_time = 0000000000029534
Oct 30 21:07:49 fermi kernel: [ 2315.765198] irq!intr:0x100000
Oct 30 21:07:50 fermi kernel: [ 2316.316250] irq!intr:0x100000
Oct 30 21:07:50 fermi kernel: [ 2316.316274] irq_time = 0000000000028690
Oct 30 21:07:50 fermi kernel: [ 2316.764304] irq!intr:0x100000
Oct 30 21:07:51 fermi kernel: [ 2317.315351] irq!intr:0x100000
Oct 30 21:07:51 fermi kernel: [ 2317.315375] irq_time = 0000000000028780
Oct 30 21:07:51 fermi kernel: [ 2317.763410] irq!intr:0x100000
Oct 30 21:07:52 fermi kernel: [ 2318.314455] irq!intr:0x100000
Oct 30 21:07:52 fermi kernel: [ 2318.314480] irq_time = 0000000000029459
Oct 30 21:07:52 fermi kernel: [ 2318.762516] irq!intr:0x100000
Oct 30 21:07:53 fermi kernel: [ 2319.313560] irq!intr:0x100000
Oct 30 21:07:53 fermi kernel: [ 2319.313584] irq_time = 0000000000028663
Oct 30 21:07:53 fermi kernel: [ 2319.761623] irq!intr:0x100000
Oct 30 21:07:54 fermi kernel: [ 2320.312665] irq!intr:0x100000
Oct 30 21:07:54 fermi kernel: [ 2320.312689] irq_time = 0000000000028638
Oct 30 21:07:54 fermi kernel: [ 2320.760729] irq!intr:0x100000
Oct 30 21:07:55 fermi kernel: [ 2321.311769] irq!intr:0x100000
Oct 30 21:07:55 fermi kernel: [ 2321.311794] irq_time = 0000000000029454
Oct 30 21:07:55 fermi kernel: [ 2321.759835] irq!intr:0x100000
Oct 30 21:07:56 fermi kernel: [ 2322.310870] irq!intr:0x100000
Oct 30 21:07:56 fermi kernel: [ 2322.310895] irq_time = 0000000000028628
Oct 30 21:07:56 fermi kernel: [ 2322.758941] irq!intr:0x100000
Oct 30 21:07:57 fermi kernel: [ 2323.309975] irq!intr:0x100000
Oct 30 21:07:57 fermi kernel: [ 2323.309999] irq_time = 0000000000028620
Oct 30 21:07:57 fermi kernel: [ 2323.758048] irq!intr:0x100000
Oct 30 21:07:58 fermi kernel: [ 2324.309080] irq!intr:0x100000
Oct 30 21:07:58 fermi kernel: [ 2324.309104] irq_time = 0000000000029430
Oct 30 21:07:58 fermi kernel: [ 2324.757154] irq!intr:0x100000
Oct 30 21:07:59 fermi kernel: [ 2325.308184] irq!intr:0x100000
Oct 30 21:07:59 fermi kernel: [ 2325.308208] irq_time = 0000000000028663
Oct 30 21:07:59 fermi kernel: [ 2325.756260] irq!intr:0x100000
Oct 30 21:08:00 fermi kernel: [ 2326.307288] irq!intr:0x100000
Oct 30 21:08:00 fermi kernel: [ 2326.307312] irq_time = 0000000000028698
Oct 30 21:08:00 fermi kernel: [ 2326.755366] irq!intr:0x100000
Oct 30 21:08:01 fermi kernel: [ 2327.306392] irq!intr:0x100000
Oct 30 21:08:01 fermi kernel: [ 2327.306418] irq_time = 0000000000029830
Oct 30 21:08:01 fermi kernel: [ 2327.754473] irq!intr:0x100000
Oct 30 21:08:02 fermi kernel: [ 2328.305497] irq!intr:0x100000
Oct 30 21:08:02 fermi kernel: [ 2328.305521] irq_time = 0000000000028724
Oct 30 21:08:02 fermi kernel: [ 2328.753579] irq!intr:0x100000
Oct 30 21:08:03 fermi kernel: [ 2329.304602] irq!intr:0x100000
Oct 30 21:08:03 fermi kernel: [ 2329.304627] irq_time = 0000000000029529
Oct 30 21:08:03 fermi kernel: [ 2329.752685] irq!intr:0x100000
Oct 30 21:08:04 fermi kernel: [ 2330.303706] irq!intr:0x100000
Oct 30 21:08:04 fermi kernel: [ 2330.303730] irq_time = 0000000000028665
Oct 30 21:08:04 fermi kernel: [ 2330.751791] irq!intr:0x100000
Oct 30 21:08:05 fermi kernel: [ 2331.302810] irq!intr:0x100000
Oct 30 21:08:05 fermi kernel: [ 2331.302834] irq_time = 0000000000028521
Oct 30 21:08:05 fermi kernel: [ 2331.750898] irq!intr:0x100000
Oct 30 21:08:06 fermi kernel: [ 2332.301915] irq!intr:0x100000
Oct 30 21:08:06 fermi kernel: [ 2332.301940] irq_time = 0000000000029492
Oct 30 21:08:06 fermi kernel: [ 2332.750004] irq!intr:0x100000
Oct 30 21:08:07 fermi kernel: [ 2333.301019] irq!intr:0x100000
Oct 30 21:08:07 fermi kernel: [ 2333.301043] irq_time = 0000000000028600
Oct 30 21:08:07 fermi kernel: [ 2333.749110] irq!intr:0x100000
Oct 30 21:08:08 fermi kernel: [ 2334.300123] irq!intr:0x100000
Oct 30 21:08:08 fermi kernel: [ 2334.300147] irq_time = 0000000000028760
Oct 30 21:08:08 fermi kernel: [ 2334.748217] irq!intr:0x100000
Oct 30 21:08:09 fermi kernel: [ 2335.299227] irq!intr:0x100000
Oct 30 21:08:09 fermi kernel: [ 2335.299252] irq_time = 0000000000029385
Oct 30 21:08:09 fermi kernel: [ 2335.747323] irq!intr:0x100000
Oct 30 21:08:10 fermi kernel: [ 2336.298332] irq!intr:0x100000
Oct 30 21:08:10 fermi kernel: [ 2336.298356] irq_time = 0000000000028555
Oct 30 21:08:10 fermi kernel: [ 2336.746429] irq!intr:0x100000
Oct 30 21:08:11 fermi kernel: [ 2337.297438] irq!intr:0x100000
Oct 30 21:08:11 fermi kernel: [ 2337.297462] irq_time = 0000000000028620
Oct 30 21:08:11 fermi kernel: [ 2337.745535] irq!intr:0x100000
Oct 30 21:08:12 fermi kernel: [ 2338.296542] irq!intr:0x100000
